timestamp_ms,datetime_utc,open,high,low,close,volume
1776124800000,2026-04-14T00:00:00Z,25430.0,25445.0,25406.2,25436.6,9070
1776128400000,2026-04-14T01:00:00Z,25435.5,25438.5,25417.5,25427.0,8382
1776132000000,2026-04-14T02:00:00Z,25426.6,25442.6,25421.2,25441.4,6582
1776135600000,2026-04-14T03:00:00Z,25440.7,25441.0,25420.4,25428.5,5996
1776139200000,2026-04-14T04:00:00Z,25428.6,25440.0,25426.4,25439.1,5364
1776142800000,2026-04-14T05:00:00Z,25439.0,25443.6,25417.2,25419.4,6504
1776146400000,2026-04-14T06:00:00Z,25419.6,25438.3,25410.0,25430.8,7918
1776150000000,2026-04-14T07:00:00Z,25432.0,25488.2,25427.5,25464.1,10554
1776153600000,2026-04-14T08:00:00Z,25462.8,25509.6,25455.8,25507.6,9624
1776157200000,2026-04-14T09:00:00Z,25508.6,25519.0,25477.5,25483.0,8486
1776160800000,2026-04-14T10:00:00Z,25482.5,25500.8,25468.5,25471.1,8832
1776164400000,2026-04-14T11:00:00Z,25469.6,25535.8,25465.8,25511.7,8936
1776168000000,2026-04-14T12:00:00Z,25514.0,25558.7,25503.6,25521.6,10564
1776171600000,2026-04-14T13:00:00Z,25520.0,25609.1,25497.5,25567.2,11974
1776175200000,2026-04-14T14:00:00Z,25567.5,25663.6,25558.1,25651.9,12412
1776178800000,2026-04-14T15:00:00Z,25652.2,25745.2,25608.4,25721.5,11806
1776182400000,2026-04-14T16:00:00Z,25721.6,25783.4,25719.5,25760.1,10896
1776186000000,2026-04-14T17:00:00Z,25759.6,25814.6,25757.6,25803.9,10316
1776189600000,2026-04-14T18:00:00Z,25804.1,25809.9,25731.7,25763.6,11088
1776193200000,2026-04-14T19:00:00Z,25762.5,25847.2,25761.1,25842.4,11088
1776196800000,2026-04-14T20:00:00Z,25846.4,25847.0,25818.0,25837.2,7078
1776204000000,2026-04-14T22:00:00Z,25828.7,25860.6,25825.6,25844.4,7038
1776207600000,2026-04-14T23:00:00Z,25844.5,25883.7,25842.4,25866.9,7022
1776211200000,2026-04-15T00:00:00Z,25866.7,25870.6,25843.7,25866.6,8964
1776214800000,2026-04-15T01:00:00Z,25865.1,25890.5,25862.2,25886.2,8196
1776218400000,2026-04-15T02:00:00Z,25885.6,25886.6,25839.4,25844.2,7930
1776222000000,2026-04-15T03:00:00Z,25844.5,25874.4,25843.2,25870.0,6716
