time,open,high,low,close,volume
2021-07-30T11:00:00+00:00,15526.0,15528.0,15503.0,15516.0,4766
2021-07-30T12:00:00+00:00,15515.5,15556.5,15502.5,15548.5,4082
2021-07-30T13:00:00+00:00,15548.0,15595.7,15536.5,15590.7,5614
2021-07-30T14:00:00+00:00,15589.2,15611.2,15563.3,15563.3,7506
2021-07-30T15:00:00+00:00,15562.3,15576.8,15538.9,15548.9,6220
2021-07-30T16:00:00+00:00,15548.4,15565.9,15545.9,15557.4,2778
2021-07-30T17:00:00+00:00,15557.9,15561.9,15546.9,15555.4,2450
2021-07-30T18:00:00+00:00,15555.9,15556.9,15530.9,15547.9,3052
2021-07-30T19:00:00+00:00,15548.4,15556.9,15534.4,15546.4,3744
2021-07-30T20:00:00+00:00,15544.1,15562.4,15542.5,15554.8,974
2021-08-01T22:00:00+00:00,15564.5,15590.1,15559.7,15583.8,1654
2021-08-01T23:00:00+00:00,15584.6,15589.8,15575.3,15584.8,1358
2021-08-02T00:00:00+00:00,15584.0,15626.4,15575.7,15620.4,2032
2021-08-02T01:00:00+00:00,15621.4,15633.4,15613.9,15619.4,1356
2021-08-02T02:00:00+00:00,15619.9,15643.4,15602.4,15637.4,1738
2021-08-02T03:00:00+00:00,15637.9,15642.9,15630.9,15637.9,786
2021-08-02T04:00:00+00:00,15637.4,15645.4,15634.4,15640.9,428
2021-08-02T05:00:00+00:00,15639.9,15641.9,15617.4,15617.4,1008
2021-08-02T06:00:00+00:00,15620.4,15645.9,15607.4,15628.4,2652
2021-08-02T07:00:00+00:00,15630.8,15705.8,15589.8,15610.8,9852
2021-08-02T08:00:00+00:00,15610.3,15625.3,15572.8,15604.8,7590
2021-08-02T09:00:00+00:00,15605.8,15605.8,15569.3,15569.8,5328
2021-08-02T10:00:00+00:00,15569.3,15574.9,15525.4,15526.9,5776
2021-08-02T11:00:00+00:00,15525.4,15565.6,15510.4,15559.6,5722
2021-08-02T12:00:00+00:00,15559.1,15575.6,15545.1,15572.1,4580
2021-08-02T13:00:00+00:00,15571.6,15617.1,15570.1,15588.6,6576
2021-08-02T14:00:00+00:00,15585.1,15605.1,15562.8,15583.3,8444
2021-08-02T15:00:00+00:00,15583.8,15598.3,15542.4,15543.4,5724
2021-08-02T16:00:00+00:00,15542.9,15554.9,15523.4,15547.9,5112
2021-08-02T17:00:00+00:00,15548.4,15560.4,15539.4,15549.4,3110
2021-08-02T18:00:00+00:00,15548.9,15559.4,15539.9,15542.4,2906
2021-08-02T19:00:00+00:00,15541.9,15544.9,15510.4,15518.4,3728
2021-08-02T20:00:00+00:00,15519.3,15526.3,15517.6,15525.3,560
2021-08-02T21:00:00+00:00,15524.9,15526.1,15522.8,15524.7,240
2021-08-02T22:00:00+00:00,15527.6,15542.3,15522.4,15537.6,972
2021-08-02T23:00:00+00:00,15538.4,15539.8,15527.7,15536.5,1048
2021-08-03T00:00:00+00:00,15536.9,15580.4,15536.1,15569.9,1700
2021-08-03T01:00:00+00:00,15569.4,15571.9,15530.4,15539.9,1930
2021-08-03T02:00:00+00:00,15540.4,15542.4,15523.9,15535.4,1448
2021-08-03T03:00:00+00:00,15533.9,15553.4,15532.4,15541.9,848
2021-08-03T04:00:00+00:00,15541.4,15551.9,15534.9,15550.4,624
2021-08-03T05:00:00+00:00,15549.9,15571.4,15549.4,15562.9,1314
2021-08-03T06:00:00+00:00,15566.4,15582.4,15552.4,15564.9,2454
2021-08-03T07:00:00+00:00,15562.8,15584.7,15515.8,15574.7,10692
2021-08-03T08:00:00+00:00,15575.7,15585.2,15566.2,15584.7,5260
2021-08-03T09:00:00+00:00,15584.2,15594.2,15565.7,15583.7,4030
2021-08-03T10:00:00+00:00,15582.7,15598.7,15581.2,15598.7,3708
2021-08-03T11:00:00+00:00,15597.7,15606.2,15588.2,15600.2,2948
2021-08-03T12:00:00+00:00,15601.2,15602.2,15539.2,15554.2,4654
2021-08-03T13:00:00+00:00,15553.7,15566.7,15506.7,15510.2,7902
2021-08-03T14:00:00+00:00,15509.2,15561.0,15492.2,15552.5,10264
2021-08-03T15:00:00+00:00,15551.5,15581.6,15548.5,15581.1,7346
2021-08-03T16:00:00+00:00,15581.6,15583.1,15564.1,15576.1,2844
2021-08-03T17:00:00+00:00,15575.6,15586.1,15575.1,15583.6,1976
2021-08-03T18:00:00+00:00,15584.1,15591.1,15578.1,15584.1,2342
2021-08-03T19:00:00+00:00,15583.6,15595.1,15578.6,15586.1,2826
2021-08-03T20:00:00+00:00,15585.6,15590.2,15565.5,15568.3,1384
2021-08-03T21:00:00+00:00,15567.6,15569.8,15566.1,15569.5,258
2021-08-03T22:00:00+00:00,15571.0,15578.8,15569.6,15575.2,670
2021-08-03T23:00:00+00:00,15575.6,15576.0,15567.5,15572.6,722
2021-08-04T00:00:00+00:00,15571.8,15572.6,15552.6,15563.1,1354
2021-08-04T01:00:00+00:00,15563.6,15587.1,15555.6,15585.1,1152
2021-08-04T02:00:00+00:00,15586.6,15589.6,15578.1,15582.6,796
2021-08-04T03:00:00+00:00,15583.1,15593.1,15579.6,15582.6,442
2021-08-04T04:00:00+00:00,15583.6,15593.1,15579.6,15592.6,318
2021-08-04T05:00:00+00:00,15591.6,15596.6,15586.1,15593.6,582
2021-08-04T06:00:00+00:00,15595.6,15627.6,15588.6,15623.1,2053
2021-08-04T07:00:00+00:00,15625.0,15682.5,15623.0,15636.8,7904
2021-08-04T08:00:00+00:00,15635.8,15664.3,15615.3,15650.8,5690
2021-08-04T09:00:00+00:00,15651.3,15694.3,15643.8,15676.8,3886
2021-08-04T10:00:00+00:00,15677.3,15693.3,15673.3,15677.3,3040
2021-08-04T11:00:00+00:00,15677.8,15677.8,15647.2,15650.7,3546
2021-08-04T12:00:00+00:00,15650.2,15651.2,15598.7,15618.2,5190
2021-08-04T13:00:00+00:00,15617.2,15672.7,15606.7,15669.7,6760
2021-08-04T14:00:00+00:00,15670.2,15713.7,15669.7,15695.7,8772
2021-08-04T15:00:00+00:00,15696.2,15703.7,15675.3,15689.3,5018
2021-08-04T16:00:00+00:00,15688.3,15691.3,15675.3,15683.3,2594
2021-08-04T17:00:00+00:00,15684.3,15693.3,15680.8,15684.8,1674
2021-08-04T18:00:00+00:00,15685.3,15698.3,15680.8,15680.8,1530
2021-08-04T19:00:00+00:00,15681.3,15683.8,15669.8,15672.3,2618
2021-08-04T20:00:00+00:00,15669.7,15679.2,15666.1,15678.7,684
2021-08-04T21:00:00+00:00,15677.9,15677.9,15672.9,15675.3,364
2021-08-04T22:00:00+00:00,15676.5,15687.2,15673.0,15684.4,516
2021-08-04T23:00:00+00:00,15683.6,15683.6,15677.5,15681.5,584
2021-08-05T00:00:00+00:00,15680.7,15711.8,15679.9,15705.3,1208
2021-08-05T01:00:00+00:00,15704.3,15707.3,15694.8,15699.8,882
2021-08-05T02:00:00+00:00,15700.8,15713.8,15694.8,15699.8,620
2021-08-05T03:00:00+00:00,15700.3,15704.8,15692.8,15695.3,460
2021-08-05T04:00:00+00:00,15696.8,15696.8,15687.8,15689.8,252
2021-08-05T05:00:00+00:00,15690.3,15705.3,15689.3,15699.3,788
2021-08-05T06:00:00+00:00,15699.3,15699.8,15660.3,15664.8,2469
2021-08-05T07:00:00+00:00,15664.3,15728.2,15663.7,15718.4,8486
2021-08-05T08:00:00+00:00,15717.9,15728.9,15706.9,15723.9,4388
2021-08-05T09:00:00+00:00,15723.4,15725.9,15704.9,15714.9,3290
2021-08-05T10:00:00+00:00,15714.4,15716.9,15686.9,15692.4,2820
2021-08-05T11:00:00+00:00,15691.9,15701.6,15680.9,15700.6,3324
2021-08-05T12:00:00+00:00,15700.1,15729.6,15698.6,15715.6,3020
2021-08-05T13:00:00+00:00,15715.1,15750.6,15709.1,15739.1,4928
2021-08-05T14:00:00+00:00,15739.6,15748.1,15725.6,15736.9,3974
2021-08-05T15:00:00+00:00,15737.9,15752.5,15736.9,15748.5,2160
2021-08-05T16:00:00+00:00,15748.0,15750.5,15734.5,15738.5,1354
2021-08-05T17:00:00+00:00,15739.0,15751.5,15737.0,15751.5,930
2021-08-05T18:00:00+00:00,15751.0,15755.5,15741.0,15742.5,1078
2021-08-05T19:00:00+00:00,15741.5,15752.0,15735.5,15749.0,2004
2021-08-05T20:00:00+00:00,15747.8,15748.6,15738.0,15746.9,416
2021-08-05T21:00:00+00:00,15745.8,15748.0,15744.4,15745.1,168
2021-08-05T22:00:00+00:00,15745.5,15745.5,15734.7,15735.4,534
2021-08-05T23:00:00+00:00,15735.0,15737.1,15725.9,15727.0,460
2021-08-06T00:00:00+00:00,15726.9,15744.5,15724.8,15733.5,1034
2021-08-06T01:00:00+00:00,15733.0,15740.5,15721.5,15739.5,1052
2021-08-06T02:00:00+00:00,15739.0,15739.0,15727.0,15737.5,614
2021-08-06T03:00:00+00:00,15738.5,15747.0,15737.5,15744.0,332
2021-08-06T04:00:00+00:00,15743.5,15746.0,15736.5,15741.5,306
2021-08-06T05:00:00+00:00,15742.5,15760.0,15741.0,15758.0,584
2021-08-06T06:00:00+00:00,15759.0,15781.0,15750.0,15772.0,2152
2021-08-06T07:00:00+00:00,15772.9,15786.4,15736.4,15756.3,7068
2021-08-06T08:00:00+00:00,15756.8,15774.3,15744.8,15769.3,3412
2021-08-06T09:00:00+00:00,15768.3,15779.8,15756.8,15775.8,3030
2021-08-06T10:00:00+00:00,15774.3,15778.8,15762.8,15766.8,2564
2021-08-06T11:00:00+00:00,15765.8,15775.8,15758.7,15762.7,2076
2021-08-06T12:00:00+00:00,15762.2,15786.2,15747.2,15785.2,4722
2021-08-06T13:00:00+00:00,15785.7,15806.7,15771.7,15776.2,6162
2021-08-06T14:00:00+00:00,15775.7,15790.7,15767.7,15770.7,4564
2021-08-06T15:00:00+00:00,15770.2,15778.7,15755.3,15768.8,3590
2021-08-06T16:00:00+00:00,15768.3,15769.3,15760.3,15768.3,1144
2021-08-06T17:00:00+00:00,15767.8,15768.8,15759.3,15765.3,956
2021-08-06T18:00:00+00:00,15765.8,15766.3,15752.3,15754.3,882
2021-08-06T19:00:00+00:00,15753.8,15771.8,15751.8,15771.8,1548
2021-08-06T20:00:00+00:00,15770.9,15775.4,15754.1,15765.6,726
2021-08-08T22:00:00+00:00,15770.3,15770.4,15747.3,15751.2,1172
2021-08-08T23:00:00+00:00,15752.0,15752.0,15720.1,15728.0,2646
2021-08-09T00:00:00+00:00,15727.9,15727.9,15712.8,15722.3,1138
2021-08-09T01:00:00+00:00,15723.8,15730.8,15713.8,15723.8,1140
2021-08-09T02:00:00+00:00,15722.8,15738.8,15721.8,15738.8,454
2021-08-09T03:00:00+00:00,15739.8,15742.8,15731.8,15736.8,424
2021-08-09T04:00:00+00:00,15735.8,15744.3,15732.8,15741.8,306
2021-08-09T05:00:00+00:00,15741.3,15742.3,15734.8,15734.8,360
2021-08-09T06:00:00+00:00,15733.8,15744.8,15711.3,15741.8,2528
2021-08-09T07:00:00+00:00,15741.7,15799.2,15737.2,15756.2,7904
2021-08-09T08:00:00+00:00,15756.7,15758.2,15735.2,15751.2,4190
2021-08-09T09:00:00+00:00,15750.7,15751.2,15722.2,15733.2,2818
2021-08-09T10:00:00+00:00,15732.2,15747.7,15730.2,15731.7,2342
2021-08-09T11:00:00+00:00,15731.2,15755.0,15726.2,15752.5,2126
2021-08-09T12:00:00+00:00,15753.0,15756.5,15735.5,15752.0,2066
2021-08-09T13:00:00+00:00,15752.5,15762.5,15697.5,15732.5,5552
2021-08-09T14:00:00+00:00,15733.0,15758.0,15729.5,15751.5,4570
2021-08-09T15:00:00+00:00,15751.0,15764.5,15743.5,15753.1,2394
2021-08-09T16:00:00+00:00,15752.6,15755.6,15748.1,15755.1,1112
2021-08-09T17:00:00+00:00,15756.1,15761.1,15753.1,15759.1,678
2021-08-09T18:00:00+00:00,15758.1,15767.6,15757.1,15761.1,916
2021-08-09T19:00:00+00:00,15760.6,15763.6,15749.1,15763.1,2042
2021-08-09T20:00:00+00:00,15763.6,15770.4,15757.6,15763.2,470
2021-08-09T21:00:00+00:00,15764.5,15767.8,15763.3,15764.4,272
2021-08-09T22:00:00+00:00,15762.8,15766.5,15751.7,15754.2,606
2021-08-09T23:00:00+00:00,15755.0,15755.8,15746.2,15753.7,638
2021-08-10T00:00:00+00:00,15754.1,15776.6,15753.7,15775.6,1244
2021-08-10T01:00:00+00:00,15774.1,15776.6,15723.6,15727.1,1094
2021-08-10T02:00:00+00:00,15726.6,15746.1,15719.6,15741.1,958
2021-08-10T03:00:00+00:00,15741.6,15744.6,15733.6,15738.6,478
2021-08-10T04:00:00+00:00,15739.1,15745.1,15734.1,15743.6,298
2021-08-10T05:00:00+00:00,15742.6,15759.6,15739.6,15749.6,716
2021-08-10T06:00:00+00:00,15750.6,15760.6,15738.6,15758.6,1784
2021-08-10T07:00:00+00:00,15758.1,15788.5,15734.0,15778.5,5380
2021-08-10T08:00:00+00:00,15779.0,15785.5,15750.5,15763.0,3070
2021-08-10T09:00:00+00:00,15764.0,15764.0,15744.5,15758.5,2086
2021-08-10T10:00:00+00:00,15758.0,15778.5,15756.5,15773.5,1642
2021-08-10T11:00:00+00:00,15773.0,15784.0,15771.5,15778.0,1330
2021-08-10T12:00:00+00:00,15777.0,15782.7,15765.2,15782.2,1636
2021-08-10T13:00:00+00:00,15782.7,15801.2,15781.2,15786.2,3462
2021-08-10T14:00:00+00:00,15787.2,15797.9,15772.4,15783.4,4008
2021-08-10T15:00:00+00:00,15782.4,15787.4,15768.4,15777.0,2562
2021-08-10T16:00:00+00:00,15778.0,15782.0,15766.5,15775.0,1216
2021-08-10T17:00:00+00:00,15775.5,15777.0,15764.0,15775.0,1292
2021-08-10T18:00:00+00:00,15774.5,15779.0,15766.0,15778.0,1626
2021-08-10T19:00:00+00:00,15778.5,15791.0,15773.0,15786.0,1418
2021-08-10T20:00:00+00:00,15786.1,15786.8,15774.8,15784.4,372
2021-08-10T21:00:00+00:00,15782.9,15784.1,15780.6,15782.1,128
2021-08-10T22:00:00+00:00,15782.2,15784.6,15770.4,15770.9,540
2021-08-10T23:00:00+00:00,15771.7,15781.7,15768.0,15778.8,424
2021-08-11T00:00:00+00:00,15779.6,15794.5,15778.2,15781.5,1472
2021-08-11T01:00:00+00:00,15781.0,15794.0,15772.5,15792.0,984
2021-08-11T02:00:00+00:00,15792.5,15795.5,15785.0,15790.0,540
2021-08-11T03:00:00+00:00,15789.5,15791.0,15783.5,15784.5,370
2021-08-11T04:00:00+00:00,15784.0,15784.5,15773.5,15775.5,354
2021-08-11T05:00:00+00:00,15775.0,15781.0,15772.0,15775.0,446
2021-08-11T06:00:00+00:00,15776.0,15777.5,15763.0,15774.5,1440
2021-08-11T07:00:00+00:00,15774.4,15798.4,15723.4,15754.8,6838
2021-08-11T08:00:00+00:00,15755.3,15792.3,15752.8,15780.3,3526
2021-08-11T09:00:00+00:00,15781.3,15788.8,15772.3,15783.8,2586
2021-08-11T10:00:00+00:00,15784.3,15791.8,15779.3,15783.8,1990
2021-08-11T11:00:00+00:00,15783.3,15784.8,15755.9,15758.4,1634
2021-08-11T12:00:00+00:00,15759.4,15813.4,15757.4,15796.9,4130
2021-08-11T13:00:00+00:00,15797.4,15889.4,15797.4,15851.9,6260
2021-08-11T14:00:00+00:00,15852.9,15857.4,15819.4,15824.4,4066
2021-08-11T15:00:00+00:00,15825.4,15831.1,15805.1,15825.2,3372
2021-08-11T16:00:00+00:00,15824.7,15845.2,15823.7,15842.2,1772
2021-08-11T17:00:00+00:00,15841.7,15845.7,15832.7,15835.7,1608
2021-08-11T18:00:00+00:00,15836.2,15847.7,15834.7,15844.7,960
2021-08-11T19:00:00+00:00,15845.7,15856.7,15843.7,15856.7,1668
2021-08-11T20:00:00+00:00,15856.8,15857.3,15851.6,15854.8,374
2021-08-11T21:00:00+00:00,15855.2,15855.2,15849.5,15850.0,240
2021-08-11T22:00:00+00:00,15849.4,15852.4,15845.0,15845.8,538
2021-08-11T23:00:00+00:00,15845.4,15847.7,15842.3,15843.1,414
2021-08-12T00:00:00+00:00,15843.9,15861.2,15837.7,15841.2,1224
2021-08-12T01:00:00+00:00,15840.7,15848.2,15837.2,15840.2,876
2021-08-12T02:00:00+00:00,15839.7,15846.7,15838.2,15844.2,500
2021-08-12T03:00:00+00:00,15843.7,15853.2,15843.2,15847.2,282
2021-08-12T04:00:00+00:00,15848.2,15848.7,15837.7,15841.2,300
2021-08-12T05:00:00+00:00,15840.7,15842.7,15825.7,15829.7,760
2021-08-12T06:00:00+00:00,15829.7,15842.2,15812.7,15829.7,1599
2021-08-12T07:00:00+00:00,15829.2,15849.1,15823.1,15835.2,6186
2021-08-12T08:00:00+00:00,15835.7,15853.2,15823.7,15849.2,2550
2021-08-12T09:00:00+00:00,15849.7,15884.2,15849.2,15883.2,2120
2021-08-12T10:00:00+00:00,15883.7,15896.2,15872.7,15887.2,2662
2021-08-12T11:00:00+00:00,15886.7,15891.3,15879.2,15887.3,1652
2021-08-12T12:00:00+00:00,15887.8,15921.3,15880.3,15915.3,2644
2021-08-12T13:00:00+00:00,15916.3,15965.3,15914.3,15950.3,5272
2021-08-12T14:00:00+00:00,15949.3,15955.6,15920.6,15954.6,4024
2021-08-12T15:00:00+00:00,15954.1,15959.6,15934.2,15941.2,2304
2021-08-12T16:00:00+00:00,15942.2,15949.2,15941.2,15947.7,1324
2021-08-12T17:00:00+00:00,15947.2,15949.2,15942.2,15943.2,976
2021-08-12T18:00:00+00:00,15943.7,15958.2,15942.2,15958.2,634
2021-08-12T19:00:00+00:00,15957.2,15973.2,15951.2,15951.7,1502
2021-08-12T20:00:00+00:00,15951.0,15957.6,15945.9,15956.9,544
2021-08-12T21:00:00+00:00,15957.1,15958.4,15952.9,15954.5,276
2021-08-12T22:00:00+00:00,15953.8,15955.4,15946.4,15946.5,432
2021-08-12T23:00:00+00:00,15947.3,15948.5,15943.2,15944.0,464
2021-08-13T00:00:00+00:00,15944.8,15953.7,15939.0,15947.2,1360
2021-08-13T01:00:00+00:00,15946.7,15947.2,15937.7,15941.7,1308
2021-08-13T02:00:00+00:00,15942.2,15952.2,15931.2,15932.2,982
2021-08-13T03:00:00+00:00,15931.7,15947.7,15931.2,15946.7,568
2021-08-13T04:00:00+00:00,15945.7,15949.7,15943.7,15945.7,310
2021-08-13T05:00:00+00:00,15946.2,15948.7,15939.7,15946.7,630
2021-08-13T06:00:00+00:00,15946.7,15947.7,15926.2,15936.7,1593
2021-08-13T07:00:00+00:00,15936.6,15982.4,15936.6,15980.4,4910
2021-08-13T08:00:00+00:00,15981.4,16009.9,15975.4,16009.4,2686
2021-08-13T09:00:00+00:00,16009.9,16031.4,16004.9,16021.9,3268
2021-08-13T10:00:00+00:00,16022.4,16023.4,16000.9,16003.4,2180
2021-08-13T11:00:00+00:00,16002.4,16013.4,15995.2,16000.2,2346
2021-08-13T12:00:00+00:00,15999.7,16000.2,15974.7,15986.2,2374
2021-08-13T13:00:00+00:00,15986.7,15990.7,15970.7,15978.2,3568
2021-08-13T14:00:00+00:00,15977.7,15981.2,15954.9,15963.9,3702
2021-08-13T15:00:00+00:00,15964.9,15981.5,15960.4,15981.5,1730
2021-08-13T16:00:00+00:00,15981.0,15983.5,15971.5,15975.5,898
2021-08-13T17:00:00+00:00,15976.5,15982.5,15971.5,15977.5,616
2021-08-13T18:00:00+00:00,15978.0,15979.5,15964.5,15969.5,804
2021-08-13T19:00:00+00:00,15969.0,15986.0,15969.0,15984.5,1844
2021-08-13T20:00:00+00:00,15984.6,15984.7,15977.1,15978.3,564
2021-08-15T22:00:00+00:00,15966.4,15972.1,15960.6,15968.9,888
2021-08-15T23:00:00+00:00,15969.7,15970.5,15964.5,15969.0,614
2021-08-16T00:00:00+00:00,15968.2,15969.8,15910.5,15920.0,1760
2021-08-16T01:00:00+00:00,15920.5,15929.5,15901.0,15903.0,1460
2021-08-16T02:00:00+00:00,15902.5,15912.5,15889.5,15909.0,1072
2021-08-16T03:00:00+00:00,15911.0,15912.0,15898.0,15904.5,660
2021-08-16T04:00:00+00:00,15903.0,15922.5,15899.0,15912.0,418
2021-08-16T05:00:00+00:00,15912.5,15922.0,15900.5,15904.0,748
2021-08-16T06:00:00+00:00,15904.0,15924.5,15873.5,15882.0,2697
2021-08-16T07:00:00+00:00,15883.0,15962.9,15854.4,15923.2,8836
2021-08-16T08:00:00+00:00,15922.7,15932.2,15893.2,15893.2,4828
2021-08-16T09:00:00+00:00,15894.2,15907.7,15880.2,15883.7,3364
2021-08-16T10:00:00+00:00,15884.2,15925.2,15847.7,15910.2,4934
2021-08-16T11:00:00+00:00,15910.7,15925.7,15897.6,15907.6,3084
2021-08-16T12:00:00+00:00,15907.1,15913.1,15883.1,15904.6,3806
2021-08-16T13:00:00+00:00,15904.1,15915.1,15875.1,15888.1,5946
2021-08-16T14:00:00+00:00,15887.1,15905.2,15854.2,15869.2,7002
2021-08-16T15:00:00+00:00,15868.7,15922.8,15864.2,15912.8,4090
2021-08-16T16:00:00+00:00,15911.8,15920.3,15909.3,15919.8,1926
2021-08-16T17:00:00+00:00,15920.3,15933.8,15912.8,15933.8,1606
2021-08-16T18:00:00+00:00,15932.8,15946.8,15930.8,15935.8,1242
2021-08-16T19:00:00+00:00,15936.3,15955.8,15934.8,15953.8,2144
2021-08-16T20:00:00+00:00,15955.0,15961.2,15938.1,15945.7,858
2021-08-16T21:00:00+00:00,15945.5,15948.9,15945.5,15948.6,156
2021-08-16T22:00:00+00:00,15947.7,15947.7,15937.9,15939.5,582
2021-08-16T23:00:00+00:00,15939.9,15946.5,15938.3,15943.3,458
2021-08-17T00:00:00+00:00,15942.5,15943.7,15909.8,15915.3,1612
2021-08-17T01:00:00+00:00,15915.8,15918.3,15902.3,15910.3,1840
2021-08-17T02:00:00+00:00,15909.3,15912.3,15901.8,15908.3,1166
2021-08-17T03:00:00+00:00,15907.8,15910.3,15894.8,15897.3,844
2021-08-17T04:00:00+00:00,15898.3,15908.8,15896.8,15907.8,428
2021-08-17T05:00:00+00:00,15907.3,15907.3,15885.3,15885.3,1048
2021-08-17T06:00:00+00:00,15885.3,15885.8,15855.8,15865.3,2993
2021-08-17T07:00:00+00:00,15864.8,15879.7,15806.2,15861.2,7576
2021-08-17T08:00:00+00:00,15862.7,15885.2,15854.7,15875.7,4468
2021-08-17T09:00:00+00:00,15874.2,15909.2,15869.2,15888.2,3848
2021-08-17T10:00:00+00:00,15887.7,15895.7,15871.2,15893.2,3512
2021-08-17T11:00:00+00:00,15893.7,15904.2,15879.2,15900.7,3208
2021-08-17T12:00:00+00:00,15900.2,15918.2,15877.2,15909.2,3592
2021-08-17T13:00:00+00:00,15909.7,15919.7,15887.2,15892.2,6524
2021-08-17T14:00:00+00:00,15891.2,15936.8,15888.2,15915.8,6488
2021-08-17T15:00:00+00:00,15916.3,15932.3,15897.9,15900.9,4872
2021-08-17T16:00:00+00:00,15900.4,15904.9,15847.9,15854.4,5642
2021-08-17T17:00:00+00:00,15853.9,15873.9,15842.9,15866.9,5098
2021-08-17T18:00:00+00:00,15867.4,15891.4,15866.9,15888.4,4364
2021-08-17T19:00:00+00:00,15889.4,15912.9,15881.9,15909.4,4968
2021-08-17T20:00:00+00:00,15907.9,15911.0,15882.9,15890.9,1278
2021-08-17T21:00:00+00:00,15889.8,15890.5,15887.3,15887.8,242
2021-08-17T22:00:00+00:00,15886.1,15894.5,15880.0,15888.8,726
2021-08-17T23:00:00+00:00,15889.6,15892.2,15881.0,15881.2,924
2021-08-18T00:00:00+00:00,15882.0,15909.4,15877.9,15898.4,2454
2021-08-18T01:00:00+00:00,15899.4,15925.9,15893.9,15912.4,2452
2021-08-18T02:00:00+00:00,15913.4,15935.4,15904.4,15931.9,1542
2021-08-18T03:00:00+00:00,15932.4,15944.9,15930.4,15938.9,814
2021-08-18T04:00:00+00:00,15939.4,15948.9,15938.4,15943.4,482
2021-08-18T05:00:00+00:00,15942.9,15951.9,15942.9,15951.9,676
2021-08-18T06:00:00+00:00,15959.9,15968.4,15922.9,15927.9,2352
2021-08-18T07:00:00+00:00,15928.8,15945.3,15882.3,15891.1,6656
2021-08-18T08:00:00+00:00,15891.6,15918.1,15871.1,15887.1,4788
2021-08-18T09:00:00+00:00,15887.6,15907.1,15877.1,15893.1,3956
2021-08-18T10:00:00+00:00,15893.6,15912.1,15882.6,15905.1,2828
2021-08-18T11:00:00+00:00,15905.6,15922.9,15898.1,15917.4,2706
2021-08-18T12:00:00+00:00,15917.9,15927.4,15907.9,15926.4,3112
2021-08-18T13:00:00+00:00,15928.4,15950.9,15909.4,15950.4,5836
2021-08-18T14:00:00+00:00,15949.4,15970.4,15945.4,15962.4,4668
2021-08-18T15:00:00+00:00,15961.9,15975.0,15953.4,15969.5,4148
2021-08-18T16:00:00+00:00,15969.0,15978.0,15965.0,15973.5,3030
2021-08-18T17:00:00+00:00,15973.0,15974.0,15966.0,15970.5,1806
2021-08-18T18:00:00+00:00,15971.0,15976.2,15939.2,15964.2,6348
2021-08-18T19:00:00+00:00,15962.7,15964.2,15893.2,15895.7,6640
2021-08-18T20:00:00+00:00,15893.3,15900.8,15852.4,15879.9,3582
2021-08-18T21:00:00+00:00,15878.9,15891.3,15878.6,15885.1,506
2021-08-18T22:00:00+00:00,15885.8,15904.5,15881.7,15902.0,1282
2021-08-18T23:00:00+00:00,15901.2,15902.0,15877.6,15884.5,1418
2021-08-19T00:00:00+00:00,15884.1,15902.7,15873.7,15885.7,1692
2021-08-19T01:00:00+00:00,15887.2,15899.7,15873.7,15874.7,1670
2021-08-19T02:00:00+00:00,15873.7,15875.2,15852.7,15862.7,2254
2021-08-19T03:00:00+00:00,15864.2,15875.7,15857.7,15863.7,1404
2021-08-19T04:00:00+00:00,15863.2,15868.7,15857.7,15862.7,610
2021-08-19T05:00:00+00:00,15863.7,15865.7,15811.7,15813.2,2230
2021-08-19T06:00:00+00:00,15814.7,15839.7,15762.2,15766.2,5936
2021-08-19T07:00:00+00:00,15768.1,15805.6,15720.6,15742.2,11662
2021-08-19T08:00:00+00:00,15741.7,15742.7,15657.7,15679.7,8808
2021-08-19T09:00:00+00:00,15679.2,15714.7,15622.2,15695.2,8922
2021-08-19T10:00:00+00:00,15693.7,15726.7,15677.2,15682.2,7394
2021-08-19T11:00:00+00:00,15680.7,15699.2,15646.8,15657.8,5802
2021-08-19T12:00:00+00:00,15658.3,15682.3,15628.8,15633.8,5814
2021-08-19T13:00:00+00:00,15633.3,15742.3,15628.8,15733.3,10528
2021-08-19T14:00:00+00:00,15733.8,15789.9,15704.9,15775.4,10950
2021-08-19T15:00:00+00:00,15776.4,15806.0,15748.4,15796.5,9428
2021-08-19T16:00:00+00:00,15796.0,15810.0,15779.0,15808.0,5566
2021-08-19T17:00:00+00:00,15809.0,15810.0,15780.5,15781.0,5372
2021-08-19T18:00:00+00:00,15780.5,15788.5,15747.0,15787.5,8082
2021-08-19T19:00:00+00:00,15786.5,15816.5,15786.0,15802.5,6300
2021-08-19T20:00:00+00:00,15805.4,15816.6,15795.6,15799.6,1570
2021-08-19T21:00:00+00:00,15800.5,15802.2,15796.5,15797.8,278
2021-08-19T22:00:00+00:00,15801.8,15801.8,15786.8,15789.0,878
2021-08-19T23:00:00+00:00,15789.8,15794.4,15768.9,15775.1,1250
2021-08-20T00:00:00+00:00,15774.3,15815.0,15767.5,15806.0,3076
2021-08-20T01:00:00+00:00,15805.5,15810.5,15718.0,15739.5,3584
2021-08-20T02:00:00+00:00,15740.5,15770.0,15739.0,15744.5,2436
2021-08-20T03:00:00+00:00,15745.0,15772.5,15738.0,15760.0,1814
2021-08-20T04:00:00+00:00,15760.5,15763.5,15739.0,15749.5,768
2021-08-20T05:00:00+00:00,15749.0,15750.0,15707.0,15728.5,2312
